rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,min_price_move_pct,cooldown_bars,max_hold_bars,stop_loss_pct,take_profit_pct,max_trades_per_day,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
562,140,13,3,0.4,4,0.03,0.3,0.03,10,240,0.3,0.8,60,-1.82494985,9817.50501484,-1.82805983,880,204.06559416,-0.11132336,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
563,87,13,3,0.4,4,0.03,0.3,0.03,10,60,0.3,0.8,100,-1.85085526,9814.91447448,-1.86379082,1040,209.19464566,-0.11711033,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
564,251,13,3,0.4,4,0.03,0.3,0.05,5,60,0.3,1.2,60,-1.86476162,9813.52383818,-1.86616414,802,167.31748018,-0.10768195,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
565,90,13,3,0.4,4,0.03,0.3,0.03,10,60,0.3,1.2,100,-1.86606749,9813.39325146,-1.87900104,1055,213.18939802,-0.11370744,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
566,368,13,3,0.4,4,0.03,0.3,0.05,10,120,0.5,1.2,60,-1.86626748,9813.37325192,-1.87741128,760,166.9149152,-0.10551977,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
567,116,13,3,0.4,4,0.03,0.3,0.03,10,120,0.3,1.2,60,-1.90651821,9809.3481791,-1.90651821,883,210.81642757,-0.10704297,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
568,128,13,3,0.4,4,0.03,0.3,0.03,10,120,0.8,0.4,60,-1.91394703,9808.6052968,-1.91394703,880,207.30577066,-0.10366066,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
569,302,13,3,0.4,4,0.03,0.3,0.05,5,240,0.3,0.8,60,-1.91433459,9808.56654119,-1.9157364,807,186.05620351,-0.08707003,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
570,248,13,3,0.4,4,0.03,0.3,0.05,5,60,0.3,0.8,60,-1.93188125,9806.8118754,-1.93328281,792,163.71572284,-0.11126859,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
571,260,13,3,0.4,4,0.03,0.3,0.05,5,60,0.5,1.2,60,-1.93602408,9806.39759165,-1.93742559,815,177.38148975,-0.10630698,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
572,76,13,3,0.4,4,0.03,0.3,0.03,5,240,0.8,0.8,30,-1.93892836,9806.10716369,-1.9442445,569,195.46773365,-0.0851701,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
573,272,13,3,0.4,4,0.03,0.3,0.05,5,120,0.3,0.4,60,-1.94177869,9805.8221305,-1.94318012,794,169.92766191,-0.1006611,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
574,392,13,3,0.4,4,0.03,0.3,0.05,10,240,0.5,0.8,60,-1.94733372,9805.26662755,-1.95193401,774,185.35411802,-0.10412811,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
575,239,13,3,0.4,4,0.03,0.3,0.03,20,240,0.8,0.8,60,-1.95583303,9804.4166974,-1.95893739,702,177.25016937,-0.0919998,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
576,240,13,3,0.4,4,0.03,0.3,0.03,20,240,0.8,0.8,100,-1.95583303,9804.4166974,-1.95893739,702,177.25016937,-0.0919998,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
577,308,13,3,0.4,4,0.03,0.3,0.05,5,240,0.5,0.4,60,-1.95719312,9804.28068794,-1.95859432,822,190.35690611,-0.08610819,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
578,96,13,3,0.4,4,0.03,0.3,0.03,10,60,0.5,0.8,100,-1.96024983,9803.97501733,-1.9626805,1039,211.8319215,-0.12027556,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
579,79,13,3,0.4,4,0.03,0.3,0.03,5,240,0.8,1.2,30,-1.96428562,9803.57143797,-1.96615121,571,207.92065671,-0.08220057,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
580,398,13,3,0.4,4,0.03,0.3,0.05,10,240,0.8,0.4,60,-1.97007598,9802.99240169,-1.98541645,757,186.15467843,-0.08912759,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
581,143,13,3,0.4,4,0.03,0.3,0.03,10,240,0.3,1.2,60,-1.97899484,9802.10051632,-1.97899484,907,234.58690415,-0.09988152,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
582,263,13,3,0.4,4,0.03,0.3,0.05,5,60,0.8,0.4,60,-1.98105938,9801.89406153,-1.98246025,812,183.65792415,-0.10458129,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
583,99,13,3,0.4,4,0.03,0.3,0.03,10,60,0.5,1.2,100,-1.98492052,9801.50794842,-1.99314435,1047,213.73205036,-0.11670262,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
584,360,13,3,0.4,4,0.03,0.3,0.05,10,120,0.3,1.2,100,-1.98825727,9801.17427269,-1.99665639,857,180.31509916,-0.11491287,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
585,386,13,3,0.4,4,0.03,0.3,0.05,10,240,0.3,1.2,60,-2.00431494,9799.56850624,-2.01183461,767,178.02609806,-0.10706082,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
586,233,13,3,0.4,4,0.03,0.3,0.03,20,240,0.5,1.2,60,-2.00863473,9799.13652742,-2.01141275,721,188.09525061,-0.09295428,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
587,234,13,3,0.4,4,0.03,0.3,0.03,20,240,0.5,1.2,100,-2.00863473,9799.13652742,-2.01141275,721,188.09525061,-0.09295428,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
588,384,13,3,0.4,4,0.03,0.3,0.05,10,240,0.3,0.8,100,-2.0214956,9797.85044004,-2.02433666,871,193.05410583,-0.10961166,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
589,369,13,3,0.4,4,0.03,0.3,0.05,10,120,0.5,1.2,100,-2.02256665,9797.7433352,-2.03127824,876,199.49870642,-0.10068945,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
590,378,13,3,0.4,4,0.03,0.3,0.05,10,120,0.8,1.2,100,-2.02506781,9797.49321897,-2.04054231,912,225.11024992,-0.08560971,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
591,290,13,3,0.4,4,0.03,0.3,0.05,5,120,0.8,0.4,60,-2.03668008,9796.33199171,-2.03808015,842,221.71776633,-0.07836842,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
592,399,13,3,0.4,4,0.03,0.3,0.05,10,240,0.8,0.4,100,-2.04571015,9795.42898471,-2.06242282,859,211.19203521,-0.08828228,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
593,138,13,3,0.4,4,0.03,0.3,0.03,10,240,0.3,0.4,100,-2.05224769,9794.77523135,-2.06650534,1034,228.01851425,-0.12273359,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
594,2,13,3,0.4,4,0.03,0.3,0.03,5,60,0.3,0.4,60,-2.06302395,9793.69760496,-2.06302395,893,207.34047099,-0.11450804,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
595,93,13,3,0.4,4,0.03,0.3,0.03,10,60,0.5,0.4,100,-2.06839209,9793.16079105,-2.08129898,1023,201.07420753,-0.12478848,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
596,122,13,3,0.4,4,0.03,0.3,0.03,10,120,0.5,0.8,60,-2.0691779,9793.0822104,-2.07228014,899,224.39247332,-0.10630199,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
597,125,13,3,0.4,4,0.03,0.3,0.03,10,120,0.5,1.2,60,-2.08364458,9791.63554182,-2.08364458,909,220.58605035,-0.10529039,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
598,390,13,3,0.4,4,0.03,0.3,0.05,10,240,0.5,0.4,100,-2.08651579,9791.34842087,-2.10198059,864,202.57779051,-0.10288955,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
599,246,13,3,0.4,4,0.03,0.3,0.05,5,60,0.3,0.4,100,-2.09678947,9790.32105324,-2.09818867,1015,206.5448812,-0.12610608,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
600,257,13,3,0.4,4,0.03,0.3,0.05,5,60,0.5,0.8,60,-2.11207473,9788.79252657,-2.11347372,810,178.93936714,-0.11149719,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
601,366,13,3,0.4,4,0.03,0.3,0.05,10,120,0.5,0.8,100,-2.11507334,9788.49266609,-2.13053362,872,193.36922468,-0.10293012,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
602,281,13,3,0.4,4,0.03,0.3,0.05,5,120,0.5,0.4,60,-2.12196675,9787.80332546,-2.12336559,818,185.35272929,-0.09736331,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
603,242,13,3,0.4,4,0.03,0.3,0.03,20,240,0.8,1.2,60,-2.12381886,9787.6181141,-2.1269179,715,189.33812763,-0.09154638,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
604,243,13,3,0.4,4,0.03,0.3,0.03,20,240,0.8,1.2,100,-2.12381886,9787.6181141,-2.1269179,715,189.33812763,-0.09154638,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
605,278,13,3,0.4,4,0.03,0.3,0.05,5,120,0.3,1.2,60,-2.13287487,9786.71251336,-2.13427356,828,197.62035872,-0.09109356,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
606,395,13,3,0.4,4,0.03,0.3,0.05,10,240,0.5,1.2,60,-2.14414152,9785.58584833,-2.15748251,806,207.81412832,-0.10368997,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
607,275,13,3,0.4,4,0.03,0.3,0.05,5,120,0.3,0.8,60,-2.14635851,9785.36414876,-2.14775701,808,180.12304192,-0.09856025,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
608,111,13,3,0.4,4,0.03,0.3,0.03,10,120,0.3,0.4,100,-2.15649866,9784.3501335,-2.17006755,1036,220.32027752,-0.12831905,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
609,305,13,3,0.4,4,0.03,0.3,0.05,5,240,0.3,1.2,60,-2.16214035,9783.78596543,-2.169086,827,216.82694272,-0.08326063,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
610,102,13,3,0.4,4,0.03,0.3,0.03,10,60,0.8,0.4,100,-2.16329776,9783.67022386,-2.17656922,1050,214.63106706,-0.12304377,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
611,108,13,3,0.4,4,0.03,0.3,0.03,10,60,0.8,1.2,100,-2.18144975,9781.85502531,-2.18450029,1066,226.03771187,-0.11960395,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
612,11,13,3,0.4,4,0.03,0.3,0.03,5,60,0.5,0.4,60,-2.18509872,9781.49012765,-2.18509872,918,223.27973019,-0.11178767,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
613,146,13,3,0.4,4,0.03,0.3,0.03,10,240,0.5,0.4,60,-2.18575269,9781.42473079,-2.19729728,886,218.94042183,-0.11225744,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
614,23,13,3,0.4,4,0.03,0.3,0.03,5,60,0.8,0.8,60,-2.20694988,9779.30501215,-2.21076987,956,255.74689,-0.10346545,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
615,114,13,3,0.4,4,0.03,0.3,0.03,10,120,0.3,0.8,100,-2.22394356,9777.60564355,-2.2277141,1076,254.6614648,-0.1164968,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
616,131,13,3,0.4,4,0.03,0.3,0.03,10,120,0.8,0.8,60,-2.2406288,9775.93712029,-2.25531677,901,237.5068503,-0.10404709,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
617,404,13,3,0.4,4,0.03,0.3,0.05,10,240,0.8,1.2,60,-2.25473338,9774.52666155,-2.26619179,802,226.80753631,-0.09012107,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
618,317,13,3,0.4,4,0.03,0.3,0.05,5,240,0.8,0.4,60,-2.27243201,9772.75679925,-2.27519132,853,241.44413803,-0.08135519,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
619,402,13,3,0.4,4,0.03,0.3,0.05,10,240,0.8,0.8,100,-2.31151674,9768.84832636,-2.31597484,911,255.20781371,-0.08503449,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
620,14,13,3,0.4,4,0.03,0.3,0.03,5,60,0.5,0.8,60,-2.31564901,9768.43509949,-2.31564901,946,245.04021427,-0.11243822,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
621,152,13,3,0.4,4,0.03,0.3,0.03,10,240,0.5,1.2,60,-2.32063413,9767.93658717,-2.32353645,934,264.68264586,-0.10375991,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
622,387,13,3,0.4,4,0.03,0.3,0.05,10,240,0.3,1.2,100,-2.32066602,9767.9333976,-2.32816142,886,211.61843847,-0.11729513,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
623,20,13,3,0.4,4,0.03,0.3,0.03,5,60,0.8,0.4,60,-2.32772019,9767.22798118,-2.32772019,930,234.50480911,-0.11707744,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
624,105,13,3,0.4,4,0.03,0.3,0.03,10,60,0.8,0.8,100,-2.33319106,9766.68089372,-2.33623738,1067,228.95631183,-0.12273304,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
625,155,13,3,0.4,4,0.03,0.3,0.03,10,240,0.8,0.4,60,-2.33532581,9766.46741891,-2.3436738,908,244.81167479,-0.10770003,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
626,249,13,3,0.4,4,0.03,0.3,0.05,5,60,0.3,0.8,100,-2.34087026,9765.91297405,-2.34226598,1038,227.17860162,-0.12108696,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
627,252,13,3,0.4,4,0.03,0.3,0.05,5,60,0.3,1.2,100,-2.34703237,9765.29676281,-2.348428,1056,236.36490893,-0.11693848,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
628,29,13,3,0.4,4,0.03,0.3,0.03,5,120,0.3,0.4,60,-2.3535713,9764.64287044,-2.3535713,919,233.21273126,-0.12527296,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
629,393,13,3,0.4,4,0.03,0.3,0.05,10,240,0.5,0.8,100,-2.37090224,9762.90977636,-2.37548265,886,231.62883389,-0.09936643,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
630,294,13,3,0.4,4,0.03,0.3,0.05,5,120,0.8,0.8,100,-2.37187844,9762.81215619,-2.37327371,1124,320.9022701,-0.07433934,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
631,5,13,3,0.4,4,0.03,0.3,0.03,5,60,0.3,0.8,60,-2.38708735,9761.29126464,-2.38708735,917,228.7374849,-0.11526901,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
632,270,13,3,0.4,4,0.03,0.3,0.05,5,60,0.8,1.2,100,-2.39243782,9760.75621813,-2.3938328,1072,259.37993558,-0.09619691,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
633,120,13,3,0.4,4,0.03,0.3,0.03,10,120,0.5,0.4,100,-2.39954171,9760.04582856,-2.41307689,1069,244.89591112,-0.12420648,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
634,255,13,3,0.4,4,0.03,0.3,0.05,5,60,0.5,0.4,100,-2.42852543,9757.14745669,-2.4299199,1023,224.59794107,-0.12680458,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
635,273,13,3,0.4,4,0.03,0.3,0.05,5,120,0.3,0.4,100,-2.42927892,9757.07210813,-2.43067337,1018,222.88782516,-0.12004782,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
636,56,13,3,0.4,4,0.03,0.3,0.03,5,240,0.3,0.4,60,-2.44103297,9755.89670283,-2.44103297,926,251.159052,-0.12088429,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
637,26,13,3,0.4,4,0.03,0.3,0.03,5,60,0.8,1.2,60,-2.45494991,9754.50500864,-2.47398849,955,258.26086813,-0.1116275,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
638,134,13,3,0.4,4,0.03,0.3,0.03,10,120,0.8,1.2,60,-2.45688141,9754.31185879,-2.45688141,921,238.15278811,-0.1197562,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
639,264,13,3,0.4,4,0.03,0.3,0.05,5,60,0.8,0.4,100,-2.46852331,9753.14766923,-2.4699172,1045,238.41185481,-0.11542377,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
640,141,13,3,0.4,4,0.03,0.3,0.03,10,240,0.3,0.8,100,-2.48627202,9751.37279767,-2.49003244,1088,266.61233547,-0.11707394,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
641,284,13,3,0.4,4,0.03,0.3,0.05,5,120,0.5,0.8,60,-2.50344866,9749.65513358,-2.50484206,850,214.84885699,-0.10275,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
642,17,13,3,0.4,4,0.03,0.3,0.03,5,60,0.5,1.2,60,-2.50535943,9749.46405722,-2.50535943,943,245.04612928,-0.1165789,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
643,320,13,3,0.4,4,0.03,0.3,0.05,5,240,0.8,0.8,60,-2.50784292,9749.21570774,-2.50923626,896,297.74823697,-0.07893893,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
644,267,13,3,0.4,4,0.03,0.3,0.05,5,60,0.8,0.8,100,-2.5107368,9748.92632007,-2.51213009,1053,246.78912989,-0.10467926,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
645,38,13,3,0.4,4,0.03,0.3,0.03,5,120,0.5,0.4,60,-2.51152416,9748.84758442,-2.51152416,957,261.86423403,-0.11813066,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
646,300,13,3,0.4,4,0.03,0.3,0.05,5,240,0.3,0.4,100,-2.52992613,9747.0073871,-2.53131915,1030,236.81571827,-0.12401337,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
647,117,13,3,0.4,4,0.03,0.3,0.03,10,120,0.3,1.2,100,-2.53075074,9746.92492639,-2.53075074,1118,276.25176144,-0.12220471,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
648,149,13,3,0.4,4,0.03,0.3,0.03,10,240,0.5,0.8,60,-2.53998322,9746.00167753,-2.54148159,932,260.45604515,-0.11656433,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
649,296,13,3,0.4,4,0.03,0.3,0.05,5,120,0.8,1.2,60,-2.54980731,9745.01926939,-2.55672544,881,266.02498643,-0.08286227,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
650,396,13,3,0.4,4,0.03,0.3,0.05,10,240,0.5,1.2,100,-2.55431368,9744.56863217,-2.56759875,906,249.58679774,-0.10490856,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
651,287,13,3,0.4,4,0.03,0.3,0.05,5,120,0.5,1.2,60,-2.56046542,9743.95345758,-2.5673828,859,223.04975828,-0.10072059,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
652,303,13,3,0.4,4,0.03,0.3,0.05,5,240,0.3,0.8,100,-2.59316409,9740.68359065,-2.59455621,1055,259.10538784,-0.11027511,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
