rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
702,462,8,2.5,0.5,3,0.08,0.3,-1.72948175,9827.05182484,-1.81143597,768,236.96246805,-0.04073924,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
703,600,8,4,0.4,2,0.08,0.3,-1.73141177,9826.85882337,-1.94224938,734,223.30163365,-0.03782549,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
704,255,5,2.5,0.6,2,0.05,0.15,-1.7328682,9826.71318011,-1.7351444,847,167.90899385,-0.07880972,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
705,347,5,3.5,0.5,2,0.08,0.15,-1.73657759,9826.34224084,-1.7414665,587,177.55893295,-0.07065706,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
706,34,3,2.5,0.5,4,0.05,0.3,-1.7402615,9825.97385049,-2.03652911,650,128.66609063,-0.0504828,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
707,552,8,3.5,0.4,3,0.08,0.3,-1.74072618,9825.9273821,-1.96526498,702,214.84444817,-0.03896205,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
708,802,13,3.5,0.6,3,0.05,0.3,-1.74306468,9825.69353199,-1.86196729,934,184.9760794,-0.04080928,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
709,93,3,3,0.6,2,0.05,0.15,-1.74426328,9825.57367238,-1.76571788,835,165.64233608,-0.07963804,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
710,172,3,4,0.4,3,0.05,0.3,-1.74535491,9825.46450868,-2.01645909,760,150.91414446,-0.04234561,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
711,466,8,2.5,0.5,4,0.05,0.3,-1.74814459,9825.18554138,-1.85001659,820,162.74933556,-0.04358525,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
712,21,3,2.5,0.5,2,0.05,0.15,-1.75054333,9824.94566724,-1.7607937,898,177.97838854,-0.08063318,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
713,59,3,3,0.4,2,0.08,0.15,-1.75203557,9824.79644274,-1.77828319,614,186.8239642,-0.07351912,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
714,539,8,3,0.6,4,0.08,0.15,-1.75397909,9824.60209137,-1.78023032,474,142.75397295,-0.07033424,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
715,498,8,3,0.4,3,0.08,0.3,-1.76246113,9823.75388723,-1.89298504,734,226.06187647,-0.03910802,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
716,154,3,3.5,0.6,3,0.05,0.3,-1.76832401,9823.16759871,-1.95101729,882,175.30664648,-0.04536983,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
717,234,5,2.5,0.4,4,0.08,0.3,-1.76865317,9823.13468276,-1.94337887,616,191.03333291,-0.04272269,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
718,708,13,3,0.4,2,0.08,0.3,-1.77007987,9822.99201326,-1.98506326,815,247.98645956,-0.03955563,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
719,202,3,4,0.6,2,0.05,0.3,-1.7704491,9822.95508996,-1.87838058,964,191.29894147,-0.04182947,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
720,226,5,2.5,0.4,3,0.05,0.3,-1.77051418,9822.94858225,-1.88164585,820,162.4860737,-0.04567988,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
721,75,3,3,0.5,2,0.05,0.15,-1.77205394,9822.79460597,-1.78230207,836,165.79071145,-0.08095379,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
722,580,8,3.5,0.6,2,0.05,0.3,-1.77452263,9822.54773653,-1.91158418,976,193.51170745,-0.04138295,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
723,221,5,2.5,0.4,2,0.08,0.15,-1.77454296,9822.54570364,-1.77943022,665,201.73870114,-0.07470994,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
724,750,13,3,0.6,3,0.08,0.3,-1.77688423,9822.31157712,-1.92802489,774,235.42568853,-0.03927448,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
725,346,5,3.5,0.5,2,0.05,0.3,-1.77825308,9822.17469247,-1.80769195,1039,205.76364596,-0.04224359,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
726,792,13,3.5,0.5,4,0.08,0.3,-1.78327533,9821.67246743,-2.04360734,608,184.97524236,-0.03796821,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
727,538,8,3,0.6,4,0.05,0.3,-1.78513981,9821.4860187,-1.96643417,880,174.58565377,-0.04473009,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
728,743,13,3,0.6,2,0.08,0.15,-1.78694636,9821.30536365,-1.80221416,532,160.17085555,-0.07284268,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
729,766,13,3.5,0.4,3,0.05,0.3,-1.7883032,9821.16968032,-1.96731654,853,168.92809829,-0.04176437,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
730,126,3,3.5,0.4,4,0.08,0.3,-1.79025467,9820.9745331,-1.94949299,534,164.2277266,-0.04254494,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
731,288,5,3,0.4,4,0.08,0.3,-1.79040821,9820.95917944,-2.04952244,642,198.87776387,-0.04310024,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
732,418,5,4,0.6,2,0.05,0.3,-1.79120968,9820.8790324,-1.83183272,972,192.60587335,-0.04201106,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
733,508,8,3,0.5,2,0.05,0.3,-1.79390707,9820.60929341,-1.93364718,1042,206.40858499,-0.04392722,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
734,786,13,3.5,0.5,3,0.08,0.3,-1.79783263,9820.21673746,-2.12160918,664,201.45797918,-0.03864458,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
735,666,13,2.5,0.4,4,0.08,0.3,-1.7997362,9820.02638048,-1.97498098,616,188.962492,-0.04048836,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
736,581,8,3.5,0.6,2,0.08,0.15,-1.80499997,9819.50000264,-1.83372789,506,151.93078001,-0.07281292,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
737,180,3,4,0.4,4,0.08,0.3,-1.81160879,9818.83912147,-1.88393231,548,169.15950704,-0.04241846,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
738,148,3,3.5,0.6,2,0.05,0.3,-1.81238184,9818.76181606,-1.94416853,988,196.08270376,-0.0439838,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
739,671,13,2.5,0.5,2,0.08,0.15,-1.81438895,9818.56110542,-1.85345659,576,173.32341314,-0.0762521,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
740,400,5,4,0.5,2,0.05,0.3,-1.8226776,9817.73223964,-1.86100929,1026,203.16162114,-0.0436665,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
741,534,8,3,0.6,3,0.08,0.3,-1.82294869,9817.70513056,-1.87460167,774,237.50236176,-0.04073343,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
742,509,8,3,0.5,2,0.08,0.15,-1.82526796,9817.47320436,-1.8559804,562,168.89163838,-0.07504906,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
743,606,8,4,0.4,3,0.08,0.3,-1.83249183,9816.75081679,-2.1006027,694,212.17704368,-0.04033403,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
744,318,5,3,0.6,3,0.08,0.3,-1.83506857,9816.49314332,-1.92516707,817,252.83068413,-0.04349438,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
745,305,5,3,0.5,4,0.08,0.15,-1.84288993,9815.71100727,-1.86831088,490,148.77735904,-0.07764447,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
746,22,3,2.5,0.5,2,0.05,0.3,-1.84777698,9815.22230227,-1.91665287,1103,218.52342348,-0.04793704,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
747,268,5,2.5,0.6,4,0.05,0.3,-1.85085962,9814.91403794,-2.05790543,866,171.74009979,-0.04964243,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
748,364,5,3.5,0.6,2,0.05,0.3,-1.85220408,9814.77959209,-1.89280488,1004,198.83501969,-0.04306652,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
749,203,3,4,0.6,2,0.08,0.15,-1.85478777,9814.52122294,-1.88130529,578,174.83076929,-0.07552608,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
750,280,5,3,0.4,3,0.05,0.3,-1.85722104,9814.27789629,-1.9788939,818,162.13425663,-0.04461661,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
751,39,3,2.5,0.6,2,0.05,0.15,-1.85932685,9814.06731458,-1.88075634,917,181.69411423,-0.08614357,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
752,90,3,3,0.5,4,0.08,0.3,-1.86416294,9813.58370588,-2.17582013,594,183.04022734,-0.04596402,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
753,738,13,3,0.5,4,0.08,0.3,-1.86891997,9813.10800254,-2.14237651,624,190.55982501,-0.04128734,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
754,246,5,2.5,0.5,3,0.08,0.3,-1.86892216,9813.10778363,-1.90458348,766,237.26471242,-0.04582292,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
755,742,13,3,0.6,2,0.05,0.3,-1.87255798,9812.74420227,-1.99783553,1069,211.43702686,-0.04501173,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
756,804,13,3.5,0.6,3,0.08,0.3,-1.88263611,9811.73638879,-2.03827356,734,222.59721951,-0.0410938,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
757,756,13,3,0.6,4,0.08,0.3,-1.88674167,9811.32583276,-2.15468199,662,202.19079298,-0.04183707,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
758,300,5,3,0.5,3,0.08,0.3,-1.89359674,9810.64032609,-1.94854493,745,230.4154869,-0.04422185,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
759,618,8,4,0.5,2,0.08,0.3,-1.89418464,9810.58153648,-2.08790834,767,233.55612003,-0.04159275,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
760,185,3,4,0.5,2,0.08,0.15,-1.89492899,9810.50710095,-1.90874338,595,179.82837384,-0.07745295,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
761,198,3,4,0.5,4,0.08,0.3,-1.89715691,9810.28430941,-1.96636335,640,197.11755726,-0.04456716,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
762,480,8,2.5,0.6,3,0.08,0.3,-1.89932542,9810.06745818,-1.95093991,784,241.25811359,-0.04496423,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
763,192,3,4,0.5,3,0.08,0.3,-1.90184068,9809.81593158,-2.04279594,652,201.96843975,-0.04398134,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
764,120,3,3.5,0.4,3,0.08,0.3,-1.90278671,9809.72132908,-2.13049515,652,201.56367899,-0.04515926,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
765,384,5,4,0.4,2,0.08,0.3,-1.90399026,9809.60097376,-1.9555521,794,242.14360591,-0.042469,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
766,516,8,3,0.5,3,0.08,0.3,-1.90463558,9809.53644198,-1.9419798,757,233.08133527,-0.04281613,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
767,66,3,3,0.4,3,0.08,0.3,-1.90857874,9809.14212627,-2.14379393,664,205.51314266,-0.04566025,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
768,256,5,2.5,0.6,2,0.05,0.3,-1.91502482,9808.49751782,-1.93791594,1101,218.03101918,-0.04818616,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
769,714,13,3,0.4,3,0.08,0.3,-1.92493533,9807.50646698,-2.31848649,701,213.13763472,-0.04203471,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
770,94,3,3,0.6,2,0.05,0.3,-1.92728581,9807.27141881,-2.04802586,1058,209.78886733,-0.04807749,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
771,689,13,2.5,0.6,2,0.08,0.15,-1.92834085,9807.16591548,-1.94663679,568,170.90877945,-0.0801169,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
772,323,5,3,0.6,4,0.08,0.15,-1.93374723,9806.62527738,-1.96452471,534,161.6700207,-0.08095659,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
773,84,3,3,0.5,3,0.08,0.3,-1.93436465,9806.56353543,-2.06300284,676,209.59010102,-0.04585287,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
774,216,3,4,0.6,4,0.08,0.3,-1.94287258,9805.71274231,-2.11405076,659,203.1386857,-0.04614994,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
775,455,8,2.5,0.5,2,0.08,0.15,-1.94290006,9805.70999447,-1.973597,638,192.2007053,-0.08134859,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
776,852,13,4,0.6,2,0.08,0.3,-1.95361824,9804.63817552,-2.3382557,730,221.69647162,-0.04174094,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
777,526,8,3,0.6,2,0.05,0.3,-1.95912075,9804.08792542,-2.06448723,1021,202.08804818,-0.04691726,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
778,527,8,3,0.6,2,0.08,0.15,-1.96006787,9803.99321289,-1.97003803,554,166.31144355,-0.07986599,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
779,130,3,3.5,0.5,2,0.05,0.3,-1.96089361,9803.91063861,-2.06278837,1015,201.19995335,-0.04781452,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
780,688,13,2.5,0.6,2,0.05,0.3,-1.96422586,9803.5774136,-2.08831491,1085,214.32307046,-0.04851449,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
781,239,5,2.5,0.5,2,0.08,0.15,-1.96996941,9803.00305862,-1.9891047,686,207.98768152,-0.08375203,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
782,138,3,3.5,0.5,3,0.08,0.3,-1.97799588,9802.20041187,-2.07678334,686,212.67139829,-0.04705051,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
783,264,5,2.5,0.6,3,0.08,0.3,-1.98009998,9801.99000168,-2.07760991,842,260.7581061,-0.0487937,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
784,654,13,2.5,0.4,2,0.08,0.3,-1.98179457,9801.82054308,-2.12120103,859,261.3291161,-0.04544894,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
785,684,13,2.5,0.5,4,0.08,0.3,-1.98601687,9801.39831265,-2.14500382,660,202.41928905,-0.04652066,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
786,114,3,3.5,0.4,2,0.08,0.3,-1.99832432,9800.16756796,-2.04377017,806,247.10851633,-0.04592428,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
787,444,8,2.5,0.4,3,0.08,0.3,-2.00241144,9799.75885626,-2.09842378,736,226.93533948,-0.04621358,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
788,108,3,3,0.6,4,0.08,0.3,-2.00371668,9799.62833239,-2.33518832,618,189.73247523,-0.04805859,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
789,330,5,3.5,0.4,2,0.08,0.3,-2.01227361,9798.77263889,-2.05698809,826,252.89310864,-0.04534085,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
790,269,5,2.5,0.6,4,0.08,0.15,-2.01402523,9798.59747718,-2.0394065,552,166.96156178,-0.08466337,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
791,168,3,4,0.4,2,0.08,0.3,-2.01522752,9798.47724756,-2.06064896,786,240.5232446,-0.0455882,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
792,473,8,2.5,0.6,2,0.08,0.15,-2.01997757,9798.0022434,-2.02994163,622,187.32003941,-0.08399891,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
793,5,3,2.5,0.4,2,0.08,0.15,-2.02186392,9797.81360771,-2.04098841,676,205.72785329,-0.08567929,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
794,546,8,3.5,0.4,2,0.08,0.3,-2.02186536,9797.81346426,-2.12349867,782,238.339801,-0.04505222,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
795,293,5,3,0.5,2,0.08,0.15,-2.02259791,9797.74020937,-2.02747282,625,188.93246865,-0.08408343,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
796,40,3,2.5,0.6,2,0.05,0.3,-2.02346108,9797.65389219,-2.13955094,1146,226.95214699,-0.05354904,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
797,390,5,4,0.4,3,0.08,0.3,-2.02604698,9797.39530221,-2.17698994,672,205.64419011,-0.04484251,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
798,292,5,3,0.5,2,0.05,0.3,-2.02643308,9797.35669204,-2.05579185,1065,210.86177473,-0.04940597,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
799,336,5,3.5,0.4,3,0.08,0.3,-2.03084344,9796.91565605,-2.20972157,678,207.69569552,-0.04578136,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
800,702,13,2.5,0.6,4,0.08,0.3,-2.0343117,9796.56883005,-2.25934945,686,210.16063597,-0.04802615,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
801,251,5,2.5,0.5,4,0.08,0.15,-2.06157561,9793.84243943,-2.07831615,512,155.43944418,-0.0865014,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
802,76,3,3,0.5,2,0.05,0.3,-2.07034489,9792.96551138,-2.16230734,1067,211.35048949,-0.05178415,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
803,768,13,3.5,0.4,3,0.08,0.3,-2.0835235,9791.64764954,-2.34101177,675,204.74167597,-0.04530126,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
804,311,5,3,0.6,2,0.08,0.15,-2.09206225,9790.79377506,-2.1111737,614,185.20517033,-0.08686335,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
805,210,3,4,0.6,3,0.08,0.3,-2.09745231,9790.25476852,-2.15182332,720,222.52179623,-0.04850839,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
806,144,3,3.5,0.5,4,0.08,0.3,-2.10100638,9789.89936242,-2.34655752,610,188.08835319,-0.0508528,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
807,102,3,3,0.6,3,0.08,0.3,-2.11712219,9788.28778055,-2.15639987,760,235.15233032,-0.0516594,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
808,257,5,2.5,0.6,2,0.08,0.15,-2.11719518,9788.2804817,-2.11719518,678,205.18970371,-0.08954926,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
809,310,5,3,0.6,2,0.05,0.3,-2.11970809,9788.02919104,-2.16019101,1048,207.45860011,-0.05117025,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
810,636,8,4,0.6,2,0.08,0.3,-2.13761348,9786.23865242,-2.21464932,748,227.99435039,-0.04648252,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
811,798,13,3.5,0.6,2,0.08,0.3,-2.15180556,9784.81944385,-2.43183263,777,235.86241773,-0.04709009,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
812,522,8,3,0.5,4,0.08,0.3,-2.15887361,9784.11263931,-2.2033578,692,211.66963607,-0.04856988,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
